  JENDL-4.0 NFY Cf249                                                0         0
 4.109400+4 1.000000+0 2.339070-7 1.497000-7 4.109500+4 0.000000+09852 8454  269
 5.906990-6 3.780470-6 4.109500+4 1.000000+0 1.367630-6 8.752820-79852 8454  270
 4.109600+4 0.000000+0 4.596920-5 2.942030-5 4.109700+4 0.000000+09852 8454  271
 2.894430-4 1.852430-4 4.109700+4 1.000000+0 6.701390-5 4.288880-59852 8454  272
 4.109800+4 0.000000+0 2.410060-3 1.542430-3 4.109800+4 1.000000+09852 8454  273
 7.403440-4 4.738200-4 4.109900+4 0.000000+0 4.434590-3 2.838130-39852 8454  274
 4.109900+4 1.000000+0 1.026730-3 6.571050-4 4.110000+4 0.000000+09852 8454  275
 1.830280-3 1.171380-3 4.110000+4 1.000000+0 7.702440-3 4.929570-39852 8454  276
 4.110100+4 0.000000+0 2.145580-2 6.865870-3 4.110200+4 0.000000+09852 8454  277
 5.274470-3 3.375660-3 4.110200+4 1.000000+0 1.590810-2 1.018120-29852 8454  278
 4.110300+4 0.000000+0 1.899760-2 6.079220-3 4.110400+4 0.000000+09852 8454  279
 2.323880-3 1.487280-3 4.110400+4 1.000000+0 7.008960-3 4.485740-39852 8454  280
 4.110500+4 0.000000+0 4.021900-3 2.574020-3 4.110600+4 0.000000+09852 8454  281
 1.156580-3 7.402140-4 4.110700+4 0.000000+0 2.294230-4 1.468310-49852 8454  282
 4.110800+4 0.000000+0 5.146260-5 3.293620-5 4.110900+4 0.000000+09852 8454  283
 4.809880-6 3.078320-6 4.111000+4 0.000000+0 2.491580-7 1.594610-79852 8454  284
 4.111100+4 0.000000+0 5.445060-9 3.484840-9 4.111200+4 0.000000+09852 8454  285
 4.026150-9 2.576740-9 4.111300+4 0.000000+0 0.000000+0 0.000000+09852 8454  286
 4.111400+4 0.000000+0 0.000000+0 0.000000+0 4.111500+4 0.000000+09852 8454  287
 0.000000+0 0.000000+0 4.209200+4 0.000000+0 1.90121-13 1.21677-139852 8454  288
 4.209300+4 0.000000+0 4.62939-12 2.96281-12 4.209300+4 1.000000+09852 8454  289
 2.82534-12 1.80822-12 4.209400+4 0.000000+0 4.10261-10 2.62567-109852 8454  290
 4.209500+4 0.000000+0 8.675510-9 5.552320-9 4.209600+4 0.000000+09852 8454  291
 1.881190-7 1.203960-7 4.209700+4 0.000000+0 2.251430-6 1.440920-69852 8454  292
 4.209800+4 0.000000+0 2.589640-5 1.657380-5 4.209900+4 0.000000+09852 8454  293
 1.979750-4 1.267040-4 4.210000+4 0.000000+0 1.197690-3 7.665220-49852 8454  294
 4.210100+4 0.000000+0 4.317210-3 2.763000-3 4.210200+4 0.000000+09852 8454  295
 1.487930-2 4.761380-3 4.210300+4 0.000000+0 2.360440-2 7.553420-39852 8454  296
 4.210400+4 0.000000+0 3.364330-2 7.737980-3 4.210500+4 0.000000+09852 8454  297
 2.592490-2 8.295980-3 4.210600+4 0.000000+0 1.770840-2 7.968800-39852 8454  298
 4.210700+4 0.000000+0 6.638940-3 4.248930-3 4.210800+4 0.000000+09852 8454  299
 4.372280-3 2.798250-3 4.210900+4 0.000000+0 7.073700-4 4.527160-49852 8454  300
 4.211000+4 0.000000+0 1.356560-4 8.681990-5 4.211100+4 0.000000+09852 8454  301
 1.228240-5 7.860710-6 4.211200+4 0.000000+0 9.081740-6 5.812320-69852 8454  302
 4.211300+4 0.000000+0 3.247590-8 2.078460-8 4.211400+4 0.000000+09852 8454  303
 3.772390-9 2.414340-9 4.211500+4 0.000000+0 4.76313-10 3.04840-109852 8454  304
 4.211600+4 0.000000+0 2.45156-12 1.56899-12 4.211700+4 0.000000+09852 8454  305
 0.000000+0 0.000000+0 4.309500+4 0.000000+0 9.23831-13 5.91252-139852 8454  306
 4.309500+4 1.000000+0 2.13892-13 1.36891-13 4.309600+4 0.000000+09852 8454  307
 0.000000+0 0.000000+0 4.309600+4 1.000000+0 0.000000+0 0.000000+09852 8454  308
 4.309700+4 0.000000+0 1.373150-9 8.78817-10 4.309700+4 1.000000+09852 8454  309
 3.17922-10 2.03470-10 4.309800+4 0.000000+0 3.312100-8 2.119750-89852 8454  310
 4.309900+4 0.000000+0 7.922040-7 5.070100-7 4.309900+4 1.000000+09852 8454  311
 1.834170-7 1.173870-7 4.310000+4 0.000000+0 9.526050-6 6.096670-69852 8454  312
 4.310100+4 0.000000+0 1.029150-4 6.586580-5 4.310200+4 0.000000+09852 8454  313
 1.134440-4 7.260440-5 4.310200+4 1.000000+0 4.774110-4 3.055440-49852 8454  314
 4.310300+4 0.000000+0 3.562040-3 2.279700-3 4.310400+4 0.000000+09852 8454  315
 7.044500-3 5.635600-4 4.310500+4 0.000000+0 2.184860-2 6.991590-39852 8454  316
 4.310600+4 0.000000+0 2.813120-2 1.687870-3 4.310700+4 0.000000+09852 8454  317
 3.238650-2 1.457390-2 4.310800+4 0.000000+0 2.040480-2 6.529550-39852 8454  318
 4.310900+4 0.000000+0 1.321120-2 5.945010-3 4.311000+4 0.000000+09852 8454  319
 4.342780-3 2.779380-3 4.311100+4 0.000000+0 1.392250-3 8.910360-49852 8454  320
 4.311200+4 0.000000+0 1.759360-3 1.125990-3 4.311300+4 0.000000+09852 8454  321
 4.903870-5 3.138480-5 4.311400+4 0.000000+0 4.262710-6 2.728140-69852 8454  322
 4.311500+4 0.000000+0 7.192330-7 4.603090-7 4.311600+4 0.000000+09852 8454  323
 1.510950-8 9.670140-9 4.311700+4 0.000000+0 6.21962-11 3.98055-119852 8454  324
 4.311800+4 0.000000+0 1.59326-11 1.01969-11 4.311900+4 0.000000+09852 8454  325
 9.79559-13 6.26918-13 4.312000+4 0.000000+0 2.82066-13 1.80522-139852 8454  326
 4.409800+4 0.000000+0 7.68488-12 4.91833-12 4.409900+4 0.000000+09852 8454  327
 3.58228-10 2.29265-10 4.410000+4 0.000000+0 1.440920-8 9.221860-99852 8454  328
 4.410100+4 0.000000+0 2.711720-7 1.735500-7 4.410200+4 0.000000+09852 8454  329
 5.513500-6 3.528640-6 4.410300+4 0.000000+0 4.990160-5 3.193710-59852 8454  330
 4.410400+4 0.000000+0 3.846750-4 2.461920-4 4.410500+4 0.000000+09852 8454  331
 2.554450-3 1.532670-4 4.410600+4 0.000000+0 9.084130-3 7.267310-49852 8454  332
 4.410700+4 0.000000+0 1.685710-2 5.394290-3 4.410800+4 0.000000+09852 8454  333
 2.934130-2 2.347300-3 4.410900+4 0.000000+0 8.905160-3 5.699300-39852 8454  334
 4.410900+4 1.000000+0 2.148790-2 1.375220-2 4.411000+4 0.000000+09852 8454  335
 3.105980-2 9.939160-3 4.411100+4 0.000000+0 1.553750-2 4.972000-39852 8454  336
 4.411200+4 0.000000+0 1.141200-2 5.135420-3 4.411300+4 0.000000+09852 8454  337
 3.099900-3 1.983940-3 4.411400+4 0.000000+0 8.991110-4 5.754310-49852 8454  338
 4.411500+4 0.000000+0 1.650950-4 1.056610-4 4.411600+4 0.000000+09852 8454  339
 1.674060-5 1.071400-5 4.411700+4 0.000000+0 5.272730-7 3.374540-79852 8454  340
 4.411800+4 0.000000+0 1.350700-7 8.644470-8 4.411900+4 0.000000+09852 8454  341
 8.304300-9 5.314740-9 4.412000+4 0.000000+0 2.391240-9 1.530390-99852 8454  342
 4.412100+4 0.000000+0 1.21850-10 7.79845-11 4.412200+4 0.000000+09852 8454  343
 1.17074-12 7.49276-13 4.412300+4 0.000000+0 0.000000+0 0.000000+09852 8454  344
 4.412400+4 0.000000+0 0.000000+0 0.000000+0 4.510000+4 0.000000+09852 8454  345
 0.000000+0 0.000000+0 4.510000+4 1.000000+0 0.000000+0 0.000000+09852 8454  346
 4.510100+4 0.000000+0 1.51248-11 9.67989-12 4.510100+4 1.000000+09852 8454  347
 6.53263-11 4.18089-11 4.510200+4 0.000000+0 8.61668-10 5.51467-109852 8454  348
 4.510200+4 1.000000+0 2.020170-9 1.292900-9 4.510300+4 0.000000+09852 8454  349
 1.215060-8 7.776380-9 4.510300+4 1.000000+0 7.920750-8 5.069280-89852 8454  350
 4.510400+4 0.000000+0 3.047210-7 1.950220-7 4.510400+4 1.000000+09852 8454  351
 9.190570-7 5.881960-7 4.510500+4 0.000000+0 1.633600-5 1.045500-59852 8454  352
 4.510500+4 1.000000+0 2.505980-6 1.603830-6 4.510600+4 0.000000+09852 8454  353
 3.885880-5 2.486970-5 4.510600+4 1.000000+0 9.110370-5 5.830640-59852 8454  354
 4.510700+4 0.000000+0 9.001020-4 5.760660-4 4.510800+4 0.000000+09852 8454  355
 7.577110-4 4.849350-4 4.510800+4 1.000000+0 2.285310-3 1.462590-39852 8454  356
 4.510900+4 0.000000+0 1.111400-2 5.029650-3 4.511000+4 0.000000+09852 8454  357
 3.166290-3 2.026430-3 4.511000+4 1.000000+0 1.332480-2 5.996170-39852 8454  358
 4.511100+4 0.000000+0 3.074080-2 1.383340-2 4.511200+4 0.000000+09852 8454  359
 1.968580-2 6.299440-3 4.511300+4 0.000000+0 1.938480-2 6.203130-39852 8454  360
 4.511400+4 0.000000+0 9.314840-3 5.961490-3 4.511500+4 0.000000+09852 8454  361
 4.366350-3 2.794460-3 4.511600+4 0.000000+0 1.058050-3 6.771530-49852 8454  362
 4.511700+4 0.000000+0 1.709990-4 1.094390-4 4.511800+4 0.000000+09852 8454  363
 5.058210-5 3.237260-5 4.511900+4 0.000000+0 7.054480-6 4.514870-69852 8454  364
 4.512000+4 0.000000+0 2.181380-6 1.396090-6 4.512100+4 0.000000+09852 8454  365
 1.839950-7 1.177570-7 4.512200+4 0.000000+0 4.322750-9 2.766560-99852 8454  366
 4.512300+4 0.000000+0 1.10069-10 7.04447-11 4.512400+4 0.000000+09852 8454  367
 8.94568-13 5.72524-13 4.512500+4 0.000000+0 0.000000+0 0.000000+09852 8454  368
 4.512600+4 0.000000+0 0.000000+0 0.000000+0 4.512700+4 0.000000+09852 8454  369
 0.000000+0 0.000000+0 4.512800+4 0.000000+0 0.000000+0 0.000000+09852 8454  370
 4.610200+4 0.000000+0 2.67170-13 1.70989-13 4.610300+4 0.000000+09852 8454  371
 1.51096-11 9.67014-12 4.610400+4 0.000000+0 7.18457-10 4.59812-109852 8454  372
 4.610500+4 0.000000+0 1.931220-8 1.235990-8 4.610600+4 0.000000+09852 8454  373
 4.803050-7 3.073950-7 4.610700+4 0.000000+0 1.986100-6 1.271100-69852 8454  374
 4.610700+4 1.000000+0 3.737530-6 2.392020-6 4.610800+4 0.000000+09852 8454  375
 6.667240-5 4.267030-5 4.610900+4 0.000000+0 1.323710-4 8.471740-59852 8454  376
 4.610900+4 1.000000+0 2.491020-4 1.594250-4 4.611000+4 0.000000+09852 8454  377
 2.160800-3 1.382910-3 4.611100+4 0.000000+0 2.489490-3 1.593280-39852 8454  378
 4.611100+4 1.000000+0 4.684840-3 3.747870-4 4.611200+4 0.000000+09852 8454  379
 1.474820-2 1.179860-3 4.611300+4 0.000000+0 1.620230-2 5.184710-39852 8454  380
 4.611400+4 0.000000+0 2.067970-2 6.617500-3 4.611500+4 0.000000+09852 8454  381
 1.437020-2 4.598480-3 4.611600+4 0.000000+0 7.840000-3 5.017600-39852 8454  382
 4.611700+4 0.000000+0 3.741130-3 2.394320-3 4.611800+4 0.000000+09852 8454  383
 2.555240-3 1.635360-3 4.611900+4 0.000000+0 3.818220-4 2.443660-49852 8454  384
 4.612000+4 0.000000+0 2.557820-4 1.637010-4 4.612100+4 0.000000+09852 8454  385
 2.766760-5 1.770720-5 4.612200+4 0.000000+0 2.901840-6 1.857180-69852 8454  386
 4.612300+4 0.000000+0 1.540980-7 9.862260-8 4.612400+4 0.000000+09852 8454  387
 5.633580-9 3.605500-9 4.612500+4 0.000000+0 1.40089-10 8.96570-119852 8454  388
 4.612600+4 0.000000+0 3.30209-12 2.11335-12 4.612700+4 0.000000+09852 8454  389
 0.000000+0 0.000000+0 4.612800+4 0.000000+0 0.000000+0 0.000000+09852 8454  390
 4.612900+4 0.000000+0 0.000000+0 0.000000+0 4.613000+4 0.000000+09852 8454  391
 0.000000+0 0.000000+0 4.613100+4 0.000000+0 0.000000+0 0.000000+09852 8454  392
 4.710500+4 0.000000+0 2.93584-13 1.87894-13 4.710500+4 1.000000+09852 8454  393
 1.91381-12 1.22484-12 4.710600+4 0.000000+0 2.89915-11 1.85546-119852 8454  394
 4.710600+4 1.000000+0 6.79700-11 4.35008-11 4.710700+4 0.000000+09852 8454  395
 5.58290-10 3.57306-10 4.710700+4 1.000000+0 3.639380-9 2.329200-99852 8454  396
 4.710800+4 0.000000+0 2.552090-8 1.633340-8 4.710800+4 1.000000+09852 8454  397
 5.983340-8 3.829340-8 4.710900+4 0.000000+0 2.368910-7 1.516100-79852 8454  398
 4.710900+4 1.000000+0 1.544240-6 9.883150-7 4.711000+4 0.000000+09852 8454  399
 5.373440-6 3.439010-6 4.711000+4 1.000000+0 1.259790-5 8.062710-69852 8454  400
 4.711100+4 0.000000+0 2.403640-5 1.538330-5 4.711100+4 1.000000+09852 8454  401
 1.566880-4 1.002810-4 4.711200+4 0.000000+0 1.664250-3 5.325620-49852 8454  402
 4.711300+4 0.000000+0 3.852580-4 2.465650-4 4.711300+4 1.000000+09852 8454  403
 2.511420-3 1.607300-3 4.711400+4 0.000000+0 5.072870-3 8.116590-49852 8454  404
 4.711500+4 0.000000+0 1.346730-3 8.619100-4 4.711500+4 1.000000+09852 8454  405
 8.779080-3 5.618610-3 4.711600+4 0.000000+0 3.560530-3 2.278740-39852 8454  406
 4.711600+4 1.000000+0 8.347590-3 5.342450-3 4.711700+4 0.000000+09852 8454  407
 1.576100-3 1.008700-3 4.711700+4 1.000000+0 1.027430-2 6.575540-39852 8454  408
 4.711800+4 0.000000+0 1.042010-3 6.668860-4 4.711800+4 1.000000+09852 8454  409
 4.385140-3 2.806480-3 4.711900+4 0.000000+0 3.772950-3 2.414700-39852 8454  410
 4.712000+4 0.000000+0 8.062790-4 5.160190-4 4.712000+4 1.000000+09852 8454  411
 1.145970-3 7.334210-4 4.712100+4 0.000000+0 5.277150-4 3.377380-49852 8454  412
 4.712200+4 0.000000+0 1.128620-4 5.107530-5 4.712300+4 0.000000+09852 8454  413
 2.502590-5 1.601660-5 4.712400+4 0.000000+0 1.921220-6 1.229580-69852 8454  414
 4.712500+4 0.000000+0 2.171380-7 1.389680-7 4.712600+4 0.000000+09852 8454  415
 1.220770-8 7.812960-9 4.712700+4 0.000000+0 3.34213-10 2.13896-109852 8454  416
 4.712800+4 0.000000+0 5.68361-11 3.63751-11 4.712900+4 0.000000+09852 8454  417
 1.85290-11 1.18586-11 4.713000+4 0.000000+0 3.27208-12 2.09413-129852 8454  418
 4.713100+4 0.000000+0 0.000000+0 0.000000+0 4.713200+4 0.000000+09852 8454  419
 0.000000+0 0.000000+0 4.713300+4 0.000000+0 0.000000+0 0.000000+09852 8454  420
 4.810800+4 0.000000+0 1.98126-11 1.26800-11 4.810900+4 0.000000+09852 8454  421
 7.43473-10 4.75822-10 4.811000+4 0.000000+0 2.851810-8 1.825160-89852 8454  422
 4.811100+4 0.000000+0 1.191820-7 7.627630-8 4.811100+4 1.000000+09852 8454  423
 3.901410-7 2.496910-7 4.811200+4 0.000000+0 7.394690-6 4.732610-69852 8454  424
 4.811300+4 0.000000+0 1.113380-5 7.125590-6 4.811300+4 1.000000+09852 8454  425
 3.644650-5 2.332570-5 4.811400+4 0.000000+0 2.929260-4 1.874730-49852 8454  426
 4.811500+4 0.000000+0 1.979870-4 1.267120-4 4.811500+4 1.000000+09852 8454  427
 6.481110-4 4.147910-4 4.811600+4 0.000000+0 1.127440-3 1.803900-49852 8454  428
 4.811700+4 0.000000+0 5.859680-4 3.750190-4 4.811700+4 1.000000+09852 8454  429
 1.918170-3 1.227630-3 4.811800+4 0.000000+0 2.127750-3 1.361760-39852 8454  430
 4.811900+4 0.000000+0 5.393100-4 3.451580-4 4.811900+4 1.000000+09852 8454  431
 1.301340-3 8.328560-4 4.812000+4 0.000000+0 1.553530-3 9.942570-49852 8454  432
 4.812100+4 0.000000+0 3.226690-4 2.065080-4 4.812100+4 1.000000+09852 8454  433
 7.785900-4 4.982970-4 4.812200+4 0.000000+0 9.696650-4 6.205870-49852 8454  434
 4.812300+4 0.000000+0 4.058380-4 2.597360-4 4.812400+4 0.000000+09852 8454  435
 1.285220-4 8.225380-5 4.812500+4 0.000000+0 3.045930-5 1.949400-59852 8454  436
 4.812600+4 0.000000+0 8.155180-6 5.219320-6 4.812700+4 0.000000+09852 8454  437
 9.025740-7 5.776470-7 4.812800+4 0.000000+0 3.512230-7 2.247830-79852 8454  438
 4.812900+4 0.000000+0 1.570810-7 1.005330-7 4.813000+4 0.000000+09852 8454  439
 5.603550-8 3.586280-8 4.813100+4 0.000000+0 2.361500-8 1.511360-89852 8454  440
 4.813200+4 0.000000+0 3.342130-9 2.138960-9 4.813300+4 0.000000+09852 8454  441
 1.39069-10 8.90040-11 4.813400+4 0.000000+0 4.42281-13 2.83060-139852 8454  442
 4.813500+4 0.000000+0 0.000000+0 0.000000+0 4.813600+4 0.000000+09852 8454  443
 0.000000+0 0.000000+0 4.911000+4 0.000000+0 0.000000+0 0.000000+09852 8454  444
 4.911000+4 1.000000+0 0.000000+0 0.000000+0 4.911100+4 0.000000+09852 8454  445
 1.06881-10 6.84044-11 4.911100+4 1.000000+0 0.000000+0 0.000000+09852 8454  446
 4.911200+4 0.000000+0 7.94616-10 5.08555-10 4.911200+4 1.000000+09852 8454  447
 3.344010-9 2.140170-9 4.911300+4 0.000000+0 7.613280-8 4.872490-89852 8454  448
 4.911300+4 1.000000+0 1.762680-8 1.128120-8 4.911400+4 0.000000+09852 8454  449
 2.371980-7 1.518070-7 4.911400+4 1.000000+0 7.154060-7 4.578600-79852 8454  450
 4.911500+4 0.000000+0 6.833260-6 4.373290-6 4.911500+4 1.000000+09852 8454  451
 1.582090-6 1.012530-6 4.911600+4 0.000000+0 1.158100-5 7.411790-69852 8454  452
 4.911600+4 1.000000+0 3.493170-5 2.235620-5 4.911600+4 2.000000+09852 8454  453
 1.642740-5 1.051350-5 4.911700+4 0.000000+0 4.322590-5 2.766450-59852 8454  454
 4.911700+4 1.000000+0 1.000800-5 6.405100-6 4.911800+4 0.000000+09852 8454  455
 1.090160-5 6.976990-6 4.911800+4 1.000000+0 3.288240-5 2.104470-59852 8454  456
 4.911800+4 2.000000+0 1.546360-5 9.896720-6 4.911900+4 0.000000+09852 8454  457
 7.808280-5 4.997300-5 4.911900+4 1.000000+0 1.807830-5 1.157010-59852 8454  458
 4.912000+4 0.000000+0 3.760690-5 2.406840-5 4.912000+4 1.000000+09852 8454  459
 8.380360-5 3.933930-5 4.912100+4 0.000000+0 3.194170-4 2.044260-49852 8454  460
 4.912100+4 1.000000+0 7.395360-5 4.733030-5 4.912200+4 0.000000+09852 8454  461
 1.543540-4 9.878610-5 4.912200+4 1.000000+0 6.721730-4 3.259750-49852 8454  462
 4.912300+4 0.000000+0 7.806090-4 4.995890-4 4.912300+4 1.000000+09852 8454  463
 1.807320-4 1.156690-4 4.912400+4 0.000000+0 2.984530-4 1.910090-49852 8454  464
 4.912400+4 1.000000+0 2.689480-4 1.721260-4 4.912500+4 0.000000+09852 8454  465
 4.427400-4 2.833540-4 4.912500+4 1.000000+0 1.025060-4 6.560410-59852 8454  466
 4.912600+4 0.000000+0 1.671530-4 1.069780-4 4.912600+4 1.000000+09852 8454  467
 1.506290-4 9.640260-5 4.912700+4 0.000000+0 1.514860-4 9.695070-59852 8454  468
 4.912700+4 1.000000+0 3.507300-5 2.244670-5 4.912800+4 0.000000+09852 8454  469
 4.168570-5 2.667880-5 4.912800+4 1.000000+0 3.756470-5 2.404130-59852 8454  470
 4.912900+4 0.000000+0 6.661010-5 4.263050-5 4.912900+4 1.000000+09852 8454  471
 1.542200-5 9.870110-6 4.913000+4 0.000000+0 4.534890-5 1.451160-59852 8454  472
 4.913100+4 0.000000+0 9.952300-6 6.369470-6 4.913100+4 1.000000+09852 8454  473
 2.304560-6 1.474920-6 4.913100+4 2.000000+0 5.939810-6 4.751850-69852 8454  474
 4.913200+4 0.000000+0 4.332750-6 2.772960-6 4.913300+4 0.000000+09852 8454  475
 2.099940-7 1.343970-7 4.913400+4 0.000000+0 4.262710-9 2.728140-99852 8454  476
 4.913500+4 0.000000+0 2.28356-10 1.46147-10 4.913600+4 0.000000+09852 8454  477
 1.77112-12 1.13352-12 4.913700+4 0.000000+0 0.000000+0 0.000000+09852 8454  478
 4.913800+4 0.000000+0 0.000000+0 0.000000+0 5.011300+4 0.000000+09852 8454  479
 2.15597-12 1.37982-12 5.011300+4 1.000000+0 1.40543-11 8.99478-129852 8454  480
 5.011400+4 0.000000+0 5.73364-10 3.66953-10 5.011500+4 0.000000+09852 8454  481
 8.285260-9 5.302560-9 5.011600+4 0.000000+0 2.031290-7 1.300030-79852 8454  482
 5.011700+4 0.000000+0 1.690550-8 1.081960-8 5.011700+4 1.000000+09852 8454  483
 5.534030-8 3.541790-8 5.011800+4 0.000000+0 1.921220-7 1.229580-79852 8454  484
 5.011900+4 0.000000+0 7.993850-8 5.116060-8 5.011900+4 1.000000+09852 8454  485
 2.616790-7 1.674740-7 5.012000+4 0.000000+0 7.084510-7 4.534080-79852 8454  486
 5.012100+4 0.000000+0 1.065420-5 6.818660-6 5.012100+4 1.000000+09852 8454  487
 4.415380-6 2.825850-6 5.012200+4 0.000000+0 9.757190-5 6.244610-59852 8454  488
 5.012300+4 0.000000+0 1.974910-4 1.263940-4 5.012300+4 1.000000+09852 8454  489
 8.184580-5 5.238130-5 5.012400+4 0.000000+0 6.258480-4 4.005430-49852 8454  490
 5.012500+4 0.000000+0 7.939350-4 5.081180-4 5.012500+4 1.000000+09852 8454  491
 3.290280-4 2.105780-4 5.012600+4 0.000000+0 2.729950-3 1.228470-39852 8454  492
 5.012700+4 0.000000+0 1.900940-3 3.041510-4 5.012700+4 1.000000+09852 8454  493
 7.878020-4 2.520960-4 5.012800+4 0.000000+0 2.490410-3 1.127030-39852 8454  494
 5.012900+4 0.000000+0 8.241410-4 5.274490-4 5.012900+4 1.000000+09852 8454  495
 1.988630-3 1.272720-3 5.013000+4 0.000000+0 8.111010-4 5.191070-49852 8454  496
 5.013000+4 1.000000+0 1.901610-3 1.217040-3 5.013100+4 0.000000+09852 8454  497
 3.374660-4 2.159790-4 5.013100+4 1.000000+0 8.142950-4 5.211500-49852 8454  498
 5.013200+4 0.000000+0 1.046640-3 4.709850-4 5.013300+4 0.000000+09852 8454  499
 9.340930-5 5.978200-5 5.013400+4 0.000000+0 7.314650-6 4.681380-69852 8454  500
 5.013500+4 0.000000+0 5.150990-7 3.296640-7 5.013600+4 0.000000+09852 8454  501
 2.151370-8 1.376870-8 5.013700+4 0.000000+0 8.27525-10 5.29616-109852 8454  502
 5.013800+4 0.000000+0 1.79114-11 1.14633-11 5.013900+4 0.000000+09852 8454  503
 0.000000+0 0.000000+0 5.014000+4 0.000000+0 0.000000+0 0.000000+09852 8454  504
 5.111600+4 0.000000+0 0.000000+0 0.000000+0 5.111600+4 1.000000+09852 8454  505
 0.000000+0 0.000000+0 5.111700+4 0.000000+0 7.20457-12 4.61093-129852 8454  506
 5.111800+4 0.000000+0 9.31080-12 5.95891-12 5.111800+4 1.000000+09852 8454  507
 1.32335-11 8.46945-12 5.111900+4 0.000000+0 9.16582-11 5.86612-119852 8454  508
 5.112000+4 0.000000+0 8.47187-11 5.42200-11 5.112000+4 1.000000+09852 8454  509
 1.20411-10 7.70635-11 5.112100+4 0.000000+0 7.204570-8 4.610930-89852 8454  510
 5.112200+4 0.000000+0 4.641360-7 2.970470-7 5.112200+4 1.000000+09852 8454  511
 5.254930-7 3.363150-7 5.112300+4 0.000000+0 1.155730-5 7.396690-69852 8454  512
 5.112400+4 0.000000+0 1.365980-5 8.742300-6 5.112400+4 1.000000+09852 8454  513
 2.458770-5 1.573610-5 5.112400+4 2.000000+0 1.234450-5 7.900450-69852 8454  514
 5.112500+4 0.000000+0 3.606200-4 2.307960-4 5.112600+4 0.000000+09852 8454  515
 4.493620-4 2.875920-4 5.112600+4 1.000000+0 1.147690-3 5.474820-49852 8454  516
 5.112700+4 0.000000+0 2.811590-3 1.799410-3 5.112800+4 0.000000+09852 8454  517
 1.488020-3 9.523310-4 5.112800+4 1.000000+0 2.533650-3 1.621540-39852 8454  518
 5.112900+4 0.000000+0 3.794160-3 6.070670-4 5.112900+4 1.000000+09852 8454  519
 3.711500-3 2.969200-3 5.113000+4 0.000000+0 3.893580-3 3.114860-49852 8454  520
 5.113000+4 1.000000+0 6.629610-3 2.121480-3 5.113100+4 0.000000+09852 8454  521
 1.035370-2 1.138910-3 5.113200+4 0.000000+0 7.003340-3 4.482140-39852 8454  522
 5.113200+4 1.000000+0 5.155240-3 3.299350-3 5.113300+4 0.000000+09852 8454  523
 5.003800-3 3.202430-3 5.113400+4 0.000000+0 2.108180-4 1.349240-49852 8454  524
 5.113400+4 1.000000+0 4.942590-4 3.163270-4 5.113500+4 0.000000+09852 8454  525
 1.837570-4 1.176050-4 5.113600+4 0.000000+0 1.392890-5 8.914470-69852 8454  526
 5.113700+4 0.000000+0 1.941230-6 1.242390-6 5.113800+4 0.000000+09852 8454  527
 7.424720-8 4.751820-8 5.113900+4 0.000000+0 6.043840-9 3.868050-99852 8454  528
 5.114000+4 0.000000+0 2.26582-10 1.45012-10 5.114100+4 0.000000+09852 8454  529
 0.000000+0 0.000000+0 5.114200+4 0.000000+0 0.000000+0 0.000000+09852 8454  530
 5.114300+4 0.000000+0 0.000000+0 0.000000+0 5.211900+4 0.000000+09852 8454  531
 0.000000+0 0.000000+0 5.211900+4 1.000000+0 0.000000+0 0.000000+09852 8454  532
 5.212000+4 0.000000+0 0.000000+0 0.000000+0 5.212100+4 0.000000+09852 8454  533
 7.21179-12 4.61554-12 5.212100+4 1.000000+0 2.36078-11 1.51090-119852 8454  534
 5.212200+4 0.000000+0 1.931220-9 1.235990-9 5.212300+4 0.000000+09852 8454  535
 1.095820-8 7.013220-9 5.212300+4 1.000000+0 3.587160-8 2.295780-89852 8454  536
 5.212400+4 0.000000+0 8.795590-7 5.629180-7 5.212500+4 0.000000+09852 8454  537
 3.032230-6 1.940630-6 5.212500+4 1.000000+0 9.926010-6 6.352640-69852 8454  538
 5.212600+4 0.000000+0 1.911720-4 1.223500-4 5.212700+4 0.000000+09852 8454  539
 5.947870-5 3.806640-5 5.212700+4 1.000000+0 1.435200-4 9.185300-59852 8454  540
 5.212800+4 0.000000+0 1.231050-3 7.878730-4 5.212900+4 0.000000+09852 8454  541
 1.014920-3 6.495470-4 5.212900+4 1.000000+0 2.448970-3 1.567340-39852 8454  542
 5.213000+4 0.000000+0 6.190290-3 3.961790-3 5.213100+4 0.000000+09852 8454  543
 4.264630-3 2.729360-3 5.213100+4 1.000000+0 1.029040-2 8.232360-49852 8454  544
 5.213200+4 0.000000+0 2.327590-2 7.448320-3 5.213300+4 0.000000+09852 8454  545
 8.411780-3 1.934710-3 5.213300+4 1.000000+0 2.029740-2 2.232720-39852 8454  546
 5.213400+4 0.000000+0 1.415560-2 2.264890-3 5.213500+4 0.000000+09852 8454  547
 6.299670-3 4.031790-3 5.213600+4 0.000000+0 1.721720-3 1.101910-39852 8454  548
 5.213700+4 0.000000+0 4.091900-4 2.618820-4 5.213800+4 0.000000+09852 8454  549
 5.575540-5 3.568340-5 5.213900+4 0.000000+0 7.915020-6 5.065620-69852 8454  550
 5.214000+4 0.000000+0 5.110990-7 3.271030-7 5.214100+4 0.000000+09852 8454  551
 1.781400-8 1.140100-8 5.214200+4 0.000000+0 9.99635-10 6.39766-109852 8454  552
 5.214300+4 0.000000+0 2.59958-10 1.66373-10 5.214400+4 0.000000+09852 8454  553
